surface,placement_type,image_url,scrape_timestamp,tz
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/85f4c5efaf1a212d714e13b38b534d58.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/604935e48310064a16233524a7fbaf64.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5b284f4d484c32a1b1f2af19fd8d02ee.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8ad34431745d71779f2d6b3012e63922.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ee1b766db8fb1a61943de7e8c446584c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3c5404d1d4044986f9654b179804f50d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e9a7aef87a20de4784206f3374e2988a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/be64562143da13357a8c6d1ac07454b9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/85db81bd8cba38f095d5d5b10be9fafd.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4699286cd18be89a92ec8a620241693a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/89733f2fd939f65a391b1511e6448c08.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3088d1852a18f5a58f7ed918cbd677e4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1f774627f96df3ed7d2af1c00c4775c3.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e884d188d7ce5eb99376773edc2acc6a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5ef7b75bcb47ba40aefad439a2467dbe.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5810fea66decaa9dc9ca0025b71e4eb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/21672783f1ba642e8e96ddc5e96652a9.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5ac0e26863f445f308b10ec95599a4dd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3da9f19c499fdbf2f4eb788b4fea81a7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9c590ce8b41a2b902ffa05c3289033f9.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/405f33c3a7544cdde498f875dcc2adcf.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/72db370e407c411bb195785e58c0132c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/10d534c63381a04654bc5c22bade16c8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a4d44e0c4dfedecf93c40e5cbef97469.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/84b9df0d1f1fe56b6c4c4e8d0f1f5116.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/638d7b2c2441a34465a8b2b6f5c19354.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/35d4df086bd6880169349ab7ba32cb0c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0855c5aee83a20c41b2d7d03268a11e6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/752fe5c744932e5e1da07176485b51d6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f22281dd6fa4d34bd149981d6f8ddb2f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/48282a49800b4d48892c18ddb911051c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e626106bd2c996235da50a9de06d61e7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/605858924dc7913145fae1bae2650d87.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8edf96e6a0cac35eb9f07df06eba74a9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5632380ca4d3244b9b56a7cda2007db8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/54a73ab8187967747ee104e55902b042.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c968bf1485b29ccc177a4456e4f4ca74.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ca3b9918b356b8695c27d900f3d85201.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2d3d3e8c7222af121604b8702787b40d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-launcher-media.imgix.net/tmp/com.careem.quik/CS25-616_Groceries_Meat_Seafood_RichCarousel_384x267_AC_xxxhdpi.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/517f1ade50346d19e0922868283319f4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5461793e5d234eb2e93513596b878363.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e7823b846c007699d36e5fc3d89dcafa.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8a55a704c3d656a488793598e374ddd4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2476ea3f001e483f716e3c9efa2fb18a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2dc77e32cfa4e8f00f4e9680c9e44ac1.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9a10814968f732910bea5713de2fda24.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/22a7695a33e2606ef328085f88002774.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4439782c258a999a6dee133398512069.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/56d92648cc48dfd68b4c1b7f1ef8fec4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/576aa0497fe0924ae36a414fe2306963.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/54adb549da6862925906c744c58242f2.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/daa0622b205dd904613324612d531c7b.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/70d7bf76462d8fdf1d1af9b3db744fe1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a840c62275d7393c9159a2bd4e61d472.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3853ebee5c91e10801f93798cc5d5c5b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/cffe1a8b80f9bef977f9f98107b5de29.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c6184e117c79d9702957364532c4568a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c9f0ca2d4dc9c2cb4b7a5d7c535d8345.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ba569b5bee67def2b0f756343f407262.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/60faad9e033367eeacdc30a79aab69b0.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2bfca02cdf0fe95640233c06a8895d49.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f765492284cf9b19588f0333ec28378c.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/bfa6f5cfb9ae6866848cda04e6729386.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/423c1a6276f91fe5f215089a5a0f0152.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/552feb615ab9df698febfee4acd5a9b8.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/601112c8a7e02cd9d689c95f57636e86.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ff09de4659f0815db105d0f69615d200.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6b29708c00e848ae0cbc728191f145fa.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e0a8ea45e7d91a4e25661f29a41a8106.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9ec781ce03fef7ad96126a43efba70a9.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e54fdfd529789587babf92a4a03ba50.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/589c850cdc93d9bbde290a718473c46a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/488a95b6789df17b0231e59763ebd78e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8bfa5b231a6c52cf063176aa698ce8f1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e40cf548cef458c253015b29f0b37dc1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/df050377a6e1559f6de525d7729fb095.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ca4d664d7b7a7fecb72ae5b04f4c777f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b85c28aa703486c89347d70bd1f2d565.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e0a3803524a21d40ad2baffc1d4527a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b0cefbec41be6435b59fb4619c24a704.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5981f248206c740a0ca23fbadd5692cc.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a3198780651b59f28111023c8046940a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c7d802c00be0147d8302c75e310846f6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/edc4993f854b1814f8dbae461c562dcb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8eb5767298afaa6be0815835bc178970.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/96d1e446cc892b9458cb8f313e3525d9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/674b2b1d6850cbbe8e42d6a3ad15c562.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f7e97acb4279ca213b4072893a0ce22e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f97722bac09b37bb4ca0abfc9fdf1198.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b8c28d35961f082db154d010af998f35.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5e1f375768f3a70211e264e9ba6cfaf.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/653c07d6656013ea152b6d1ee5aca371.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d52bf6ab2e29db9eaa9aa067f60bcafc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/edc4993f854b1814f8dbae461c562dcb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0846d4aab3ebeb0c2bf11c6acddd836a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ac77d06d33e5c4a6aa1ae774addf9e1a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6e70f4424eef1d3b221856a1e8dbabb1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/99e05f584683a5abc616b6afd6eebae6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/24377ad8f8e66cf3ee44d461dae7c094.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/69c8ad33ceabbe5bd4b91b09ef3d4027.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f23179a2c749a91bab7590f2f0a5ee0f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/7a73a406e1346d38f4e1a1f091f85f72.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4f87ed848f712dc3f928e6d8a2f70028.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5e1f375768f3a70211e264e9ba6cfaf.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1e51ace60c6c011099498beb4018385e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/861c4749c12595abffd7d2df71757e02.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/bd2582fde3697e965a45b1e3989a17ef.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/653c07d6656013ea152b6d1ee5aca371.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/edc4993f854b1814f8dbae461c562dcb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d7211c5e5d926bca93bb41e7f0731f07.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/edc4993f854b1814f8dbae461c562dcb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8eb5767298afaa6be0815835bc178970.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/96d1e446cc892b9458cb8f313e3525d9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/674b2b1d6850cbbe8e42d6a3ad15c562.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f7e97acb4279ca213b4072893a0ce22e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f97722bac09b37bb4ca0abfc9fdf1198.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ccbb19f3093e4e7a5e60149ef4a781e1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1af6d74e04e7ff74e2104c1cebdaa59d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/17ae26ed0ceec9272bfdfff9005d37f1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/aeb7f285f42923041cf0c5b7d244ffbc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9aac4f2d813b8f3162503a93185549ea.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/aacd75f9b00cc69477e5334e3036788f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0711dc3b5c6cc47083a7a4fae19d4ddc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ef9f361da66e12d6cfed89bfa942b5d9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5e1f375768f3a70211e264e9ba6cfaf.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/653c07d6656013ea152b6d1ee5aca371.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d52bf6ab2e29db9eaa9aa067f60bcafc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/edc4993f854b1814f8dbae461c562dcb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0846d4aab3ebeb0c2bf11c6acddd836a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ac77d06d33e5c4a6aa1ae774addf9e1a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/cc24653af0a67171d2eb4673e49ac46d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/232ff46a7ee2bef3d5c8c4b00fd8066e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/838d242822b0f463bdc9dda731338d09.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0b2cfe79201d4c0cf6d1f1cc568c583f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b568111845c059fb434f6a6e2749297e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f13946bdc927fd4644dc9b60a436759f.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b60eaf9c7bba0514ce52ffed3c11fbe0.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6a34d8e8d803b980ce4fa7fe41ab1667.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/06e1db3aa486d582382cc6932f553d04.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/53ff3f64f76c861034435335655969c0.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f8da842aced4ac08e089c4b46e875494.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d0d7aabc033b15224b678a5267d678c0.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/15aab88d42b28b6fd8493c2cdf71df37.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8c4fcada0c50e9ee29db052c436a164a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/cb796983f97c124643ffccce2b8269f2.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1dac104749b296ed75295ff5458c3ede.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ab47b5f404774d4ce6b9817358e67a7b.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3bd06d20cfc23e072e868339cd8f9b80.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b51eb78535ada5efe9f5208d267056c3.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b674c92236258cecb3f0cde1fc0bec0a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/14ca44c31016d0f5d981a97b4236ab1f.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/25a0a30321a0bf814e6552ddf2472751.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6146ea9ad4d2cc539a9a0b0529b4e17d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3e8b6b1de87f83d1be6b7e2873387c5b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/831e3f3445eab672fa22fcb1e4851c88.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5a0c020d66fdd29e3b8bef0af9db0773.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4472d129be033566e5d57702cd8f04ce.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/cb8150ff29191102901e5bfcd8bd4777.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4b8b017b6521e04f66225f3ea104e34e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8330da4c59ac5d73ba5029e66e1001b6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ec95f81d3312184b1b9a319075667bc8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9f0b03f91134f5a8d8357bdb639b55f1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4535c952ab6cf9ea881af962e152a2e2.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ec113b45056382f2b71282ca64c81152.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1adf51598a3eab3bb490cb9bac55c9bd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1f038eb993dd56c4f7cc523650dd0a10.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2ea854d5fe59d8a93a6190ff04266f6d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/386d72a441b195fb61f62f601c1324f9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-launcher-media.imgix.net/assets/com.careem.quik/Untitled_design_(69)_xxxhdpi.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-launcher-media.imgix.net/assets/com.careem.quik/CS25-2219_Grocereis_Green_co_RichCarousel_384x267_AC_xxxhdpi.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9883ddc795732ca5fabcee59825c3f33.png,2025-08-23 20:23:54,Asia/Dubai
